,probabilities_o,probabilities_x
0,0.1400560224089636,0.12221772561715905
1,0.0896358543417367,0.09915014164305949
2,0.12324929971988796,0.11938486442735735
3,0.07936507936507936,0.08781869688385269
4,0.161531279178338,0.1359773371104816
5,0.06816059757236227,0.09510319708619992
6,0.13632119514472454,0.12019425333872925
7,0.08309990662931839,0.094293808174828
8,0.11858076563958916,0.12585997571833266
