,probabilities_o,probabilities_x
0,0.11257695690413369,0.12128922815945717
1,0.0932277924362357,0.09245122985581
2,0.12928759894459102,0.12213740458015267
3,0.0853122251539138,0.10178117048346055
4,0.1706244503078276,0.14715860899067007
5,0.07387862796833773,0.10008481764206956
6,0.1345646437994723,0.11280746395250212
7,0.08003518029903255,0.09669211195928754
8,0.12049252418645559,0.10559796437659033
